Breuer Marcell,		2007-05-17 19:00:00	2007-06-14 18:00:00	2007-05-03 17:00:00	2007-05-03 18:00:00	2007-05-31 19:00:00	2017-04-18 10:00:00	2007-05-26 19:00:00
Szabó T. Anna,		2018-06-23 10:00:00	2018-06-23 18:00:00
+Janáky István,		2013-03-20 19:00:00	2013-03-22 18:00:00
Balázs Mihály DLA,		2012-02-11 16:00:00	2012-02-10 18:00:00
Gombos Andrea,		2013-01-27 16:00:00	2013-01-27 16:00:00	2013-01-21 19:00:00	2013-01-21 19:00:00	2014-03-01 16:00:00	2014-02-27 18:00:00	2008-12-04 18:00:00	2008-12-04 18:00:00	2008-12-04 18:00:00	2008-12-04 18:00:00	2008-12-02 18:00:00	2016-03-02 19:00:00	2016-03-01 18:00:00	2007-05-03 17:00:00	2007-05-04 19:00:00	2006-12-04 18:00:00	2006-12-05 18:00:00	2005-03-04 18:00:00	2005-03-01 12:00:00	2015-04-22 18:00:00	2015-04-23 19:00:00	2008-04-01 18:00:00	2008-04-02 18:00:00	2010-04-10 16:00:00	2010-04-06 18:00:00
Buda Ferenc		2012-09-01 16:00:00	2012-08-29 17:30:00
Marjetica Potrè,		2006-05-02 18:00:00	2006-05-04 19:00:00
Dr. Jászi Orsolya,		2014-09-19 18:00:00	2014-09-20 19:00:00	2015-10-21 18:00:00
építész		2006-10-14 19:00:00	2006-10-13 17:00:00	2007-05-31 19:00:00
Pál Dániel,		2015-12-16 18:00:00	2015-12-17 18:00:00	2002-12-19 17:00:00	2002-12-19 20:00:00
Blahó Borbála,		2015-06-21 15:00:00	2015-06-19 18:00:00	2016-02-03 18:00:00	2016-02-02 19:00:00	2014-06-12 20:00:00	2014-06-11 18:00:00	2015-12-02 18:00:00	2015-12-04 18:00:00	2010-01-30 17:00:00	2010-01-26 19:00:00	2010-09-08 18:00:00	2010-09-09 19:00:00	2012-10-25 15:00:00	2014-05-05 18:00:00	2014-05-05 18:00:00	2014-05-06 19:00:00	2014-05-06 18:00:00	2009-08-07 19:00:00	2009-08-06 18:00:00	2013-01-13 16:00:00	2013-01-10 18:00:00	2013-04-02 18:00:00	2013-04-06 18:00:00	2013-04-16 18:00:00	2013-04-20 11:00:00	2016-04-13 18:00:00	2016-04-14 18:00:00	2013-10-02 18:00:00	2013-10-04 14:00:00	2011-07-07 17:00:00	2011-07-06 19:00:00
Kemenczky Judit,		2009-09-18 17:00:00
Imre Zoltán		2014-10-17 19:00:00	2014-10-15 18:30:00
Paul Fusco,		2014-05-27 18:00:00	2014-05-27 11:00:00
Christo,		2008-02-27 18:00:00	2008-02-27 18:00:00
Tóth Ákos,		2013-05-07 16:30:00	2013-05-09 19:00:00
Csanádi Gábor,		2018-10-14 15:00:00	2018-10-11 19:00:00	2019-02-13 18:00:00	2019-02-14 19:00:00	2017-06-27 19:00:00	2017-06-28 19:00:00
kritikus		2016-02-03 18:00:00	2016-02-05 19:00:00	2008-01-25 19:00:00	2008-01-24 19:00:00	2014-05-15 19:00:00	2002-05-30 18:00:00	2002-05-30 18:00:00	2007-12-08 18:00:00	2007-12-06 19:00:00	2014-12-18 19:00:00	2004-04-21 19:00:00	2013-11-05 19:00:00	2013-11-07 19:00:00	2016-12-07 18:00:00	2016-12-07 18:00:00
Varga Erik,		2006-08-31 17:00:00	2016-06-28 17:00:00	2016-07-01 16:30:00	2016-12-15 18:00:00	2016-12-16 18:00:00	2015-12-16 18:00:00	2015-12-16 18:00:00	2015-12-19 18:00:00	2015-12-19 18:00:00	2014-12-17 18:00:00	2013-10-16 16:00:00	2013-10-17 19:00:00	2010-12-13 18:00:00	2010-12-18 18:00:00
Cristian Rusu,		2014-04-30 18:00:00	2014-04-30 19:00:00	2015-02-04 18:00:00	2015-02-05 19:00:00
Burkhalter+Sumi,		2004-11-25 17:00:00
Poltné Hotykai Katika,		2008-05-29 18:00:00	2008-05-27 19:00:00
Sjoerd van Leeuwen,		2014-11-06 18:00:00	2014-11-06 18:30:00
Popovic Léna hegedűművész		2017-10-03 19:00:00	2017-10-05 17:00:00
BABINSZKY Csilla,		2014-03-01 16:00:00	2014-03-01 16:00:00	2018-05-17 19:00:00	2018-05-18 19:00:00	2018-11-29 18:00:00	2018-11-30 19:00:00	2017-04-21 18:00:00	2019-10-03 18:00:00	2019-10-04 17:00:00
Szabó Eszter Ágnes),		2006-09-27 17:00:00	2006-09-27 17:00:00	2006-09-27 17:00:00	2006-09-25 22:30:00
a Goethe-Institut igazgatója		2008-03-28 19:00:00	2008-03-28 19:00:00	2008-03-27 19:00:00
Németh-Kassa Gábor m.v.,		2017-05-31 18:00:00	2017-06-02 11:00:00	2015-12-02 18:00:00	2015-11-30 18:00:00
IAMYANK		2019-02-04 19:00:00	2019-02-05 18:30:00
Fukui Akira,		2013-01-27 16:00:00	2013-01-23 18:00:00	2018-04-04 18:00:00	2018-04-06 18:00:00
Kitchen Budapest kutatók,		2007-06-20 19:45:00	2008-06-15 10:00:00
Kozma Levente,		2002-03-29 17:00:00
Eerie T,		2008-04-25 19:00:00	2008-04-22 19:00:00	2008-11-20 19:00:00	2008-11-18 19:00:00
Prof. Csanádi Judit rektor,		2017-02-11 10:30:00	2017-02-09 18:00:00
Hamvas Béla nap a Műcsarnokban		2019-01-14 18:00:00	2019-01-19 10:00:00
Einspach Gábor		2008-11-13 19:00:00	2015-07-07 18:00:00	2015-11-03 19:00:00	2015-11-03 18:00:00	2016-03-25 14:00:00	2016-03-24 12:00:00
Csörgő Attila,		2000-06-29 18:00:00	2000-06-27 18:00:00	2013-01-27 16:00:00	2013-01-22 17:00:00	2007-03-20 18:00:00	2007-03-23 19:00:00	2004-02-25 19:00:00	2004-02-26 19:00:00	2007-03-10 17:00:00	2006-11-17 18:00:00	2006-11-18 11:30:00	2009-03-17 18:00:00	2009-03-19 18:00:00	2008-03-20 18:00:00	2008-03-20 17:30:00	2018-03-29 19:00:00	2004-12-07 19:30:00	2009-09-12 20:00:00	2009-09-11 19:00:00	2000-02-11 18:30:00	2000-02-11 17:00:00	2003-08-13 19:00:00	2009-12-07 20:00:00	2009-12-11 18:00:00	2011-03-02 18:00:00	2011-03-04 18:00:00	2007-05-03 17:00:00	2007-05-04 19:00:00	2002-01-24 17:00:00	2019-03-07 18:00:00	2019-03-07 18:00:00	2019-12-20 17:15:00	2019-12-17 19:00:00	2009-05-21 18:00:00	2009-05-20 18:00:00	2012-12-02 16:00:00	2012-11-29 17:00:00	2004-10-05 18:00:00	2004-10-07 18:00:00	2015-04-22 18:00:00	2015-04-22 18:00:00	2015-04-25 18:00:00	2015-04-24 18:00:00	2014-12-18 18:00:00	2003-02-17 18:30:00	2003-02-17 18:30:00	2003-02-22 18:00:00	2009-10-29 19:00:00	2011-02-10 18:00:00	2011-02-07 18:00:00	2000-11-25 14:00:00	2013-02-27 16:00:00	2009-05-03 16:00:00	2009-04-28 18:00:00	2016-03-25 14:00:00	2016-03-22 19:00:00
Michail Kolecek,		2001-10-20 18:30:00	2001-10-19 18:00:00
Czinder Fanni,		2014-06-28 16:00:00	2014-06-25 19:00:00
Rudolf Schwarzkogler,		2001-10-05 18:00:00	2001-10-04 18:00:00
secco & freshko,		2012-12-09 15:00:00	2012-12-08 16:00:00
G.G.,		2011-04-19 19:00:00	2011-04-21 20:30:00
Jean-Louis Trintignant,		2013-03-20 19:00:00	2013-03-20 19:00:00
Mierlituiu Emília,		2018-06-13 19:00:00	2018-06-11 16:00:00
André STEMPFEL (F),		2018-09-24 19:00:00	2018-09-24 18:00:00	2018-06-28 18:00:00	2018-06-27 18:00:00
Hejettes Szomlyazók		2017-07-11 18:00:00	2017-07-13 18:00:00	2017-06-15 16:00:00
Klenyánszki Csilla		2013-11-29 17:00:00	2013-11-26 19:00:00	2018-04-26 20:00:00	2018-04-26 19:00:00	2016-01-27 18:00:00	2016-01-26 18:00:00
Mieko Shiomi,		2017-01-25 18:00:00	2017-01-27 12:00:00
Az FKSE tagjai,		2011-07-13 15:30:00	2011-07-15 16:00:00
Kocsi Olga Piroska & Varga Péter István,		2016-04-13 18:00:00	2016-04-14 19:00:00
Loup BLASTER,		2017-04-15 19:00:00
Martin Dickinger,		2010-04-29 18:00:00	2010-04-28 18:00:00
Fehér Vera,		2013-09-28 16:00:00	2013-09-26 19:00:00	2012-04-21 19:00:00	2012-04-18 19:00:00	2017-05-17 18:00:00	2019-11-14 18:00:00	2019-11-11 18:00:00	2012-01-21 16:00:00	2012-01-18 19:00:00	2010-12-13 18:00:00	2010-12-13 18:00:00	2010-12-15 19:00:00	2010-12-15 19:00:00
Trapp Dominika		2013-03-07 17:00:00	2013-03-06 18:00:00	2017-11-05 15:00:00	2017-11-05 18:30:00	2016-01-20 18:00:00	2016-01-22 18:00:00	2016-04-27 19:00:00	2016-04-26 19:00:00	2016-09-08 17:00:00	2016-09-08 17:00:00	2016-09-09 20:00:00	2016-09-11 18:00:00	2015-10-27 17:00:00	2015-10-28 18:00:00	2018-11-22 18:00:00	2016-06-23 17:00:00	2016-06-23 18:00:00	2010-06-10 18:00:00	2010-06-08 19:00:00
Lengyel András		2014-01-22 18:00:00	2014-01-21 18:30:00	2013-09-10 19:00:00	2013-09-12 20:00:00	2010-01-30 17:00:00	2010-01-29 18:00:00	2015-04-14 18:00:00	2018-06-28 18:00:00	2018-06-28 18:00:00	2000-02-17 18:00:00
Dr. Michael Zimmermann  budapesti osztrák nagykövet,		2012-05-15 17:00:00	2012-05-17 19:00:00
Pataki Judit,		2003-06-03 18:00:00	2003-06-03 16:00:00
Filo Veronika,		2019-01-23 18:30:00	2019-01-25 16:00:00	2018-12-11 18:00:00	2018-12-14 18:00:00
moderátorok: Kerényi Máté és KissPál Szabolcs,		2013-12-17 19:00:00	2013-12-19 18:00:00
Pogonyi Csongor,		2010-11-20 18:00:00	2010-11-18 19:30:00
Csonka Zoltán		2016-03-02 19:00:00	2016-03-04 10:00:00
Sabine Himmelsbach,		2006-03-21 18:00:00	2006-03-23 18:00:00
KÓSA GERGELY,		2017-09-05 17:00:00	2017-09-10 17:00:00
Pataki Gábor,		2015-12-09 19:00:00	2015-12-07 10:00:00	2013-06-22 16:00:00	2013-06-18 17:30:00	2005-10-06 19:00:00	2005-10-05 18:00:00	2018-06-28 18:00:00	2018-06-26 17:00:00
Az Orfeo és az Inconnu csoport tagjai,		2019-11-21 18:00:00	2019-11-23 16:00:00	2019-11-05 18:00:00	2019-11-07 18:00:00	2019-10-18 19:00:00	2019-10-20 17:00:00	2019-10-03 18:00:00	2019-10-03 18:00:00	2019-10-24 19:00:00
Mark THER,		2015-10-27 17:00:00
Csanádi-Bognár Szilvia		2018-02-14 18:00:00	2018-02-15 19:00:00
BORTNYIK Éva–TUBÁK Csaba,		2015-04-13 18:00:00
Kőnig Frigyes DLA habil,		2008-11-04 18:00:00
Sirbik Attila,		2010-09-14 18:00:00	2010-09-17 19:00:00	2019-04-17 18:00:00	2019-04-16 19:00:00
Molnár László József,		2014-09-03 10:00:00	2014-09-05 18:00:00	2018-06-05 18:00:00	2018-06-07 17:00:00
Newsha TAVAKOLIAN,		2013-09-28 16:00:00	2013-09-26 17:00:00
SARKADI NAGY BALÁZS,		2007-04-11 18:00:00	2007-04-11 18:00:00	2007-04-10 19:00:00
megnyitja: Ernyey Gyula egyetemi tanár		2013-11-20 19:00:00	2013-11-21 18:00:00
Méhes Lóránt (Zuzu),		2007-08-31 18:00:00
Jakub Hošek		2016-02-17 18:00:00	2016-02-19 19:00:00
Büki Zsuzsanna,		2017-05-31 18:00:00	2017-06-02 11:00:00	2017-07-06 18:00:00	2017-07-04 18:00:00	2015-12-02 18:00:00	2015-11-30 18:00:00	2012-11-08 19:00:00	2012-11-07 18:00:00	2008-01-25 19:00:00	2008-01-25 18:00:00	2017-04-11 18:00:00	2007-05-03 17:00:00	2019-12-14 16:00:00	2019-12-10 18:00:00	2015-07-01 18:00:00
Mindenlében Horváth Péter,		2013-07-27 16:00:00	2013-07-25 17:30:00
Apokrif,		2012-12-13 19:00:00	2012-12-10 18:00:00
Antal István,		2001-10-20 18:30:00	2014-01-19 15:00:00	2014-01-17 19:00:00	2004-01-15 18:00:00	2004-01-13 01:00:00	2017-11-05 15:00:00	2017-11-03 19:00:00	2013-01-14 18:00:00	2013-01-18 19:00:00	2014-02-08 16:00:00	2014-02-07 17:00:00	2013-11-29 17:00:00	2013-11-29 19:00:00	2016-12-15 18:00:00	2016-12-16 19:00:00	2015-12-16 18:00:00	2015-12-16 18:00:00	2000-05-23 17:00:00	2000-05-26 18:00:00	2012-12-18 14:00:00	2012-12-21 19:00:00	2012-07-08 16:00:00	2012-07-05 19:00:00	2016-09-17 16:00:00	2016-09-13 19:00:00	2015-02-18 00:00:00	2015-02-20 19:00:00	2017-12-05 17:00:00	2017-12-08 19:00:00	2012-01-31 18:00:00	2016-02-17 18:00:00	2016-02-19 19:00:00
