	similarity_component_id	step6
18431	14776	lukáš musil
18432	14777	what
18433	14778	mark kremer együttműködésben edwin carels és dieter roelstraete kurátorokkal
18434	14779	mundruczó kornél
18435	14780	kizima chikako
18436	14781	szoboszlai jános és petrányi zsolt
18437	14782	fülöp gábor
18438	14783	kovács dóra mirtill
18439	14784	kang yerin  lee chihoon
18440	14785	yan shao
18441	14786	a trafó galéria munkatársa
18442	14787	jan zálešák
18443	14788	juhász norbert
18444	14789	szörtsey gábor19512004
18445	14790	allan sekula
18446	14791	jonas burgert
18447	14792	szeri viktor
18448	14793	francia kulturális attasé
18449	14794	a nemzeti adatvédelmi és információszabadság hatóság elnöke
18450	14795	kelemen károly
18451	14796	klaniczay gábor történész
18452	14797	fan lin
18453	14798	tracey emin
18454	14799	leitner levente
18455	14800	f pollner erika
18456	14801	tardos tibor
18457	14802	ronen eidelman
18458	14803	bratislava
18459	14804	valkó gyula
18460	14805	aps eti és fotóstúdió
18461	14806	cheryl dunn
18462	14807	bartók csaba
18463	14808	tyekvicska árpád
18464	14809	bodnár rudolf
18465	14810	g szabó beáta
18466	14811	baksa nándor
18467	14812	dorothee bienert
18468	14813	cséka györgy esztéta
18469	14814	vaclav magid
18470	14815	piti marcell
18471	14816	nemes istván
18472	14817	&#8222biciklis közműtárgy&#8221 kiállítás madárijesztőrémísztő kiállítás
18473	14818	inger blix kvammen
18474	14819	altorjay gábor
18475	14820	csapek károly
18476	14821	andrea babčanová
18477	14822	amanda stojanov
18478	14823	sam rockwell
18479	14824	richard gregor
18480	14825	szöllős melinda
18481	14826	megnyitja: l simon lászló  a magyar országgyűlés kulturális és sajtóbizottságának elnöke
18482	14827	xantus gyula
18483	14828	koncz károly
18484	14829	politikai elemző
18485	14830	művészzászló kiállítás
18486	14831	germán ágnes
18487	14832	edward monovich
18488	14833	őexc hasan hasanov és fikrat babjev
18489	14834	simonetta ferfoglia
18490	14835	merhán orsolya –   art historian
18491	14836	agykutató
18492	14837	lehotka lászló
18493	14838	mircea moldovan
18494	14839	andrej hrausky
18495	14840	lovász ádám
18496	14841	alscher bettina
18497	14842	a székesfehérvári vörösmarty színház igazgatója
18498	14843	rachel sussman usa
18499	14844	konrad rainer
18500	14845	fekete richárd
18501	14846	cs tóth jános
18502	14847	alexandra korolkova
18503	14848	j tobias anderson
18504	14849	mezőberényi krisztina
18505	14850	illés barna
18506	14851	koppándi józsef
18507	14852	vass tibor józsef attiladíjas költő
18508	14853	satoshi hasegawa fotógrafikus japán
18509	14854	tóth eszter – csató máté
18510	14855	joe zucker
18511	14856	marianna markusková
18512	14857	magyar fotográfiai múzeum
18513	14858	hervé fischer
18514	14859	dietz ferenc
18515	14860	dr patrus sándor  a magyar fotóművészek világszövetségének elnöke
18516	14861	marian weber
18517	14862	keserue
18518	14863	putrih slo
18519	14864	várhelyi csilla
18520	14865	csiszár róberteti író
18521	14866	lorge brigitta
18522	14867	édes piroska
18523	14868	24 fő doktorandusz hallgató
18524	14869	dr salvatore ettorre  a budapesti olasz kulturális intézet igazgatója
18525	14870	gálffy lola
18526	14871	christian strassegger
18527	14872	indigo
18528	14873	soerii és poolek
18529	14874	paulina kurcmaj
18530	14875	nagy györgy kálmán
18531	14876	angelina hafynets
18532	14877	kiskuntler árpád fotóművész
18533	14878	alissa nirgi
18534	14879	katona vilmos
18535	14880	klájó adrián
18536	14881	salome kokoladze
18537	14882	thomas ruff
18538	14883	bme – ipari termékés formatervező szak: barna gergely
18539	14884	le quy tong
18540	14885	stark istván ▪ csízy lászló
18541	14886	okm
18542	14887	lakatos renáta
18543	14888	rizmayer péter
18544	14889	petrás mária
18545	14890	oláh dezső
18546	14891	lénárd anna
18547	14892	zenés megnyitó
18548	14893	mke rektora
18549	14894	thomas chapman  nik nowak
18550	14895	poet
18551	14896	szalai eszter alexandra
18552	14897	stanislas pierret a francia intézet igazgatója
18553	14898	hegedűs barbara
18554	14899	farkas gergő tamás
18555	14900	gareth burt
18556	14901	fáradt angyalok
18557	14902	ángel de da rubia
18558	14903	dariusz gwizdala
18559	14904	aka tsim és leffmistr
18560	14905	magyar ágnes
18561	14906	kopriva attila
18562	14907	kisspál anna
18563	14908	és szerbek
18564	14909	gulyás andrea
18565	14910	dr harsányi lászló
18566	14911	tanja nellemann poulsen
18567	14912	magya eti egyetem szobrász tanszék
18568	14913	koncz gábor
18569	14914	szenteleki dóra
18570	14915	udvarhelyi zsuzsanna
18571	14916	babette klein
18572	14917	peter weiermair
18573	14918	györgy gabriella
18574	14919	janesch péter
18575	14920	pedagógushallgatóknak
18576	14921	stiller ákos
18577	14922	collective actions
18578	14923	sara zaghetto
18579	14924	quirarte  ornelas
18580	14925	orcsik roland
18581	14926	trió membrán
18582	14927	polyák ildikó
18583	14928	céline struger
18584	14929	marine hugonnier
18585	14930	bajusz orsolya
18586	14931	winter  julia
18587	14932	ötvös
18588	14933	michael höpfner
18589	14934	mészáros andráspécs2010 főigazgatója
18590	14935	gaál józsef
18591	14936	siklódi zsolt
18592	14937	gál renáta
18593	14938	an chiin performer
18594	14939	nizák júlia
18595	14940	tűsarokorg
18596	14941	kerenyi mate
18597	14942	gödi vass istván
18598	14943	dr schramek lászló
18599	14944	krizbainé szabó éva
18600	14945	erős ferenc
18601	14946	palotai gábor – peternák miklós
18602	14947	mta krtk világggazdasági intézet
18603	14948	előadóművész támogató: vetlanda kft
18604	14949	mohai tamás
18605	14950	áfra jános
18606	14951	strabag se igazgatóság elnöke
18607	14952	krizsán zoltán
18608	14953	bme közép tanszék
18609	14954	jérőme bloch a francia intézet kulturális attaséja
18610	14955	marcus neustatter za
18611	14956	magén istván ▪ detvay jenő
18612	14957	m tóth krisztina
18613	14958	fred sandbeck
18614	14959	a kiállítás szervezője: észt intézet
18615	14960	a szerző
18616	14961	szegedi éva
18617	14962	rotterdam
18618	14963	sean snyder
18619	14964	lengow hrmes
18620	14965	a kiállítást megnyitja: bálint imre
18621	14966	konecsny emőke
18622	14967	rauschemberger jános
18623	14968	sárközy pál
18624	14969	nyíri barbara
18625	14970	andrea kalinová
18626	14971	krámli márta
18627	14972	lukáš houdek cz
18628	14973	piotr kolakowski
18629	14974	john baldessari
18630	14975	sólyomné gyürk dorottya szentendre város alpolgármestere
18631	14976	performance előadások: bukta i
18632	14977	kecseti gabriella
18633	14978	geisbühl tünde
18634	14979	jesper nordahl
18635	14980	dr sinóros szabó katalin
18636	14981	cserebere
18637	14982	baranyai levente  festőművész
18638	14983	nathalie koger
18639	14984	faberkovács krisztián
18640	14985	főpolgármester
18641	14986	alban hajdinaj
18642	14987	ludwig múzeum  eti múzeum
18643	14988	rédly  mária
18644	14989	szemadám györgy munkácsydíjas festőművész  író
18645	14990	hangperformansz: gőz lászló
18646	14991	eike és vendégei
18647	14992	sandra selimovicsimonida selimovic
18648	14993	radovan čerevka
18649	14994	a galéria múvészei és barátai
18650	14995	anna witt
18651	14996	kika wikman
18652	14997	vass imre
18653	14998	harsányi réka media designer
18654	14999	julia schwarzwälder
18655	15000	kőnig frigyes és roskó gábor festőművészek
18656	15001	vera fischer yuhr
18657	15002	kepes györgy 19062001
18658	15003	samu bence
18659	15004	támogató: vetlanda kft
18660	15005	manolis tsafos
18661	15006	illés eszter
18662	15007	a hungarocontrol zrt repülésbiztonsági igazgatója
18663	15008	marij pregelj
18664	15009	bognár tünde
18665	15010	skaliczki judit
18666	15011	dr csapó csilla székesfehérvár megyei jogú város önkormányzata alpolgármestere
18667	15012	andrás lászló
18668	15013	alekszej boriszov
18669	15014	dr pásztor emília
18670	15015	quack gongjoo
18671	15016	bodó márton
18672	15017	szatmári gergely
18673	15018	ács attila
18674	15019	a robert capa kortárs fotográfiai központ kurátora
18675	15020	orcsik jessica
18676	15021	b majkó katalin
18677	15022	meghívás szerint
18678	15023	christoph schlingensief
18679	15024	kratochwill mimi
18680	15025	kroó anita
18681	15026	krista mölder
18682	15027	közreműködik hardi ágnes
18683	15028	vizi e szolneszter
18684	15029	turányi bence
18685	15030	michel carmantrand
18686	15031	a magyar pavilon nemzeti biztosa: dr fabényi julia
18687	15032	oľga ondreičková
18688	15033	judit török
18689	15034	győri gyula
18690	15035	bortnyik éva–tubák csaba
18691	15036	a megnyitó egyben a 11 budapesti őszi fesztivál nyitóeseménye
18692	15037	szemadám györgy
18693	15038	sofiane delloue
18694	15039	racskó juli
18695	15040	a tanulmánykötetet bemutatja: rozsnyai józsef ettörténész
18696	15041	martin henrik
18697	15042	mieke gerritzen
18698	15043	szemző zsófia strasbourg
18699	15044	recital: litvan peter
18700	15045	bak imre birkás ákos  bukta imre  csörgő attila  deli ágnes  drozdik orsolya  elhassan róza
18701	15046	zics brigitta
18702	15047	version fro
18703	15048	garamvölgyi béla
18704	15049	cserny díj átadó
18705	15050	miklós jános
18706	15051	lőrincz tamás
18707	15052	ursula neugebauer
18708	15053	geek
18709	15054	pásztor erika
18710	15055	michal amarek
18711	15056	pauline curnier jardin
18712	15057	hendrik folkerts
18713	15058	tótfalusi ágnes
18714	15059	zám mária
18715	15060	juraj sasák
18716	15061	horák andrea
18717	15062	boushra al moutawakel
18718	15063	henri cartier
18719	15064	vera lutter
18720	15065	gordon douglas
18721	15066	bassi
18722	15067	mome  szirtes jános: testvériség
18723	15068	ladányi istván
18724	15069	pokayio  athens biennále
18725	15070	gyuris róbert  sinkovics ede
18726	15071	nemzetközi képregénykiállítására
18727	15072	aeti intézet igazgatója
18728	15073	szarka klára újságíró
18729	15074	viszló áron
18730	15075	bunus joan
18731	15076	a kötetet bemutatja: lővei pál
18732	15077	magolcsay nagy gábor
18733	15078	kárándi tünde
18734	15079	bogyay katalin nemzetközi szakállamtitkár  oktatási és kulturális minisztérium
18735	15080	barsiné pataky etelka
18736	15081	dobesch máté
18737	15082	52 a világ minden tájáról
18738	15083	nagykardos lászló
18739	15084	mome grafikus és formatervező szakos hallgatók
18740	15085	katja tukiainen fi
18741	15086	26  részvételével
18742	15087	peck arnold
18743	15088	rosa menkman
18744	15089	marzieh fakhr irn
18745	15090	czene márta  szabó klára petra  csiszér zsuzsi
18746	15091	és mások
18747	15092	marika dančroth
18748	15093	☖ gryllus ábris és vadas zsófia tamara performansza
18749	15094	moni k huber
18750	15095	anne szefer karlsen
18751	15096	takács flórián
18752	15097	giancarlo caporicci if
18753	15098	votin dóra
18754	15099	az intézet oktatója
18755	15100	ann marie cusack írország
18756	15101	jörg immendorff
18757	15102	győrffy éva
18758	15103	kurátor: maj ajna
18759	15104	holger gothart herrmann
18760	15105	elliott erwitt
18761	15106	csepeli györgy
18762	15107	ian anüll
18763	15108	bodor lilla  magyarország
18764	15109	koen
18765	15110	nánay istván
18766	15111	apa galéria
18767	15112	ratkó ágnes
18768	15113	julio carrasco bretón
18769	15114	mori chikako
18770	15115	teliinger istván
18771	15116	tolcsvay lászló zeneszerző
18772	15117	cindy sherman
18773	15118	mihuț boşcu kafchin
18774	15119	f balogh erzsébet
18775	15120	közreműködik:  csengery kristóf
18776	15121	agnes von uray szépfalvi ágnes
18777	15122	elżbieta zrobek
18778	15123	kis varso bemutatja
18779	15124	nunkovics róbert
18780	15125	peter schata  peter schata
18781	15126	hauser lilián beáta
18782	15127	orosz richárd
18783	15128	mïus
18784	15129	deák botond
18785	15130	tünet együttes
18786	15131	nemember
18787	15132	sighard gille
18788	15133	andrey nepomnyaschev ru
18789	15134	a fényképezés a humorban
18790	15135	zöld anikó
18791	15136	kassai hajnal
18792	15137	ványai magdolna
18793	15138	rené block
18794	15139	varga bálint
18795	15140	badacsonyi ferenc
18796	15141	záró tárlatvezetés a tárlat két kurátorával
18797	15142	menü pont  ravasz andrás
18798	15143	a reneszánsz  év keretében
18799	15144	allison morris
18800	15145	hiwa k
18801	15146	hajós kati
18802	15147	deanna templeton
18803	15148	robert vano
18804	15149	mr
18805	15150	tnpu telekommunikáció nemzetközi paralel uniója
18806	15151	sajtó és kulturális ügyek
18807	15152	hudra klára m&#251vészettörténész
18808	15153	tóth andrea éva
18809	15154	puskás péter ybldíjas
18810	15155	erdélyi lajos fotográfus
18811	15156	fotó szak
18812	15157	modem modern és eti központ
18813	15158	gémes péter
18814	15159	szolnoki józsef
18815	15160	reich károly
18816	15161	lévai viktor
18817	15162	vjera borozan
18818	15163	kamil kukla
18819	15164	bullás józsef kiállítása
18820	15165	cincia cremona
18821	15166	höfel valéria
18822	15167	urbánfy éva
18823	15168	vizi andrás
18824	15169	böhler nóra
18825	15170	holló katalin
18826	15171	amerikai nagykövetség
18827	15172	david renault f
18828	15173	maljusin mihály
18829	15174	duronelly balázs
18830	15175	waldorf nap a műcsarnokban
18831	15176	ruanne abourahme és basel abbas
18832	15177	almir mavignier
18833	15178	jorge gonzalez velazquez
18834	15179	anders kreuger
18835	15180	prof dr harald falckenberg
18836	15181	paolo nozolino
18837	15182	meghívó
18838	15183	az igazgyöny alapítvány tanítványainak kiállítása
18839	15184	párizs  pálfi judit
18840	15185	emma kay
18841	15186	magyar rajztanárok országos egyesületei
18842	15187	botka ildikó
18843	15188	1998-2000. A Kozma ösztdíjat elnyert iparművészek
18844	15189	silvia amancei & bogdan armanu ro
18845	15190	svéd nagykövetség
18846	15191	dr paul dick
18847	15192	dumitru gorzo
18848	15193	vágner mátyás
18849	15194	hr giger
18850	15195	tangl edit
18851	15196	6 órakor
18852	15197	frikker zsolt
18853	15198	josé heerkens
18854	15199	ipacs géza
18855	15200	john jordan
18856	15201	földes andrás kulturális újságíró
18857	15202	klaniczay péter  előadása
18858	15203	dr lipp mónika mária
18859	15204	őexc siri ellen sletner nagykövet
18860	15205	mcherbst
18861	15206	bächer iván fellvasóestje
18862	15207	dorotea fotivec
18863	15208	dejan sluga
18864	15209	moderátor: mészáros márton
18865	15210	etentuk inemesit
18866	15211	e rendellenes felület
18867	15212	konceptor
18868	15213	fan po fan bo
18869	15214	ridovics anna
18870	15215	tanja dabo
18871	15216	art moments fesztivál
18872	15217	navratil judit
18873	15218	malgorzata szandala
18874	15219	ostojic
18875	15220	mezősi eszter
18876	15221	liviu marian padre
18877	15222	l balogh béni
18878	15223	3d statues  pixel art minecraft tutorial
18879	15224	erdei ildikó virág
18880	15225	goetheinstitut
18881	15226	vadim schaeffler
18882	15227	lethenyei lászló
18883	15228	gyenis tiborvollmuth krisztiánzalka zsolt
18884	15229	rose davey
18885	15230	boldogh dezső
18886	15231	krisztik csaba
18887	15232	khoór lilla házigazda
18888	15233	videóművészek
18889	15234	larissa kopp d
18890	15235	nyíregyháza polgármestere
18891	15236	vásárhelyi tamás zoológus
18892	15237	lukáš hofmann
18893	15238	salla tykkä
18894	15239	gentian shkurti
18895	15240	törökillyés orsolya és hajdu szabolcs
18896	15241	polgár csaba színművész
18897	15242	hermann péter
18898	15243	biljarszki emil
18899	15244	col tempo és#8211 a wprojekt
